Data;Data;Casos;Casos_por_dia;Obitos_por_dia;;;
16/06/2022;2022-6-16;5625369;8831;85;;;"INSERT INTO dados_estado_sp VALUES('2022-6-16', 5625369, 8831, 85);"
17/06/2022;2022-6-17;5628078;2709;19;;;"INSERT INTO dados_estado_sp VALUES('2022-6-17', 5628078, 2709, 19);"
18/06/2022;2022-6-18;5631464;3386;41;;;"INSERT INTO dados_estado_sp VALUES('2022-6-18', 5631464, 3386, 41);"
19/06/2022;2022-6-19;5633543;2079;19;;;"INSERT INTO dados_estado_sp VALUES('2022-6-19', 5633543, 2079, 19);"
20/06/2022;2022-6-20;5635140;1597;7;;;"INSERT INTO dados_estado_sp VALUES('2022-6-20', 5635140, 1597, 7);"
21/06/2022;2022-6-21;5645947;10807;72;;;"INSERT INTO dados_estado_sp VALUES('2022-6-21', 5645947, 10807, 72);"
22/06/2022;2022-6-22;5655840;9893;0;;;"INSERT INTO dados_estado_sp VALUES('2022-6-22', 5655840, 9893, 0);"
23/06/2022;2022-6-23;5664927;9087;177;;;"INSERT INTO dados_estado_sp VALUES('2022-6-23', 5664927, 9087, 177);"
24/06/2022;2022-6-24;5674756;9829;101;;;"INSERT INTO dados_estado_sp VALUES('2022-6-24', 5674756, 9829, 101);"
25/06/2022;2022-6-25;5682235;7479;72;;;"INSERT INTO dados_estado_sp VALUES('2022-6-25', 5682235, 7479, 72);"
26/06/2022;2022-6-26;5685414;3179;7;;;"INSERT INTO dados_estado_sp VALUES('2022-6-26', 5685414, 3179, 7);"
27/06/2022;2022-6-27;5687485;2071;7;;;"INSERT INTO dados_estado_sp VALUES('2022-6-27', 5687485, 2071, 7);"
28/06/2022;2022-6-28;5697370;9885;122;;;"INSERT INTO dados_estado_sp VALUES('2022-6-28', 5697370, 9885, 122);"
29/06/2022;2022-6-29;5707821;10451;81;;;"INSERT INTO dados_estado_sp VALUES('2022-6-29', 5707821, 10451, 81);"
30/06/2022;2022-6-30;5718492;10671;90;;;"INSERT INTO dados_estado_sp VALUES('2022-6-30', 5718492, 10671, 90);"
01/07/2022;2022-7-1;5729407;10915;87;;;"INSERT INTO dados_estado_sp VALUES('2022-7-1', 5729407, 10915, 87);"
02/07/2022;2022-7-2;5738245;8838;61;;;"INSERT INTO dados_estado_sp VALUES('2022-7-2', 5738245, 8838, 61);"
03/07/2022;2022-7-3;5741923;3678;10;;;"INSERT INTO dados_estado_sp VALUES('2022-7-3', 5741923, 3678, 10);"
04/07/2022;2022-7-4;5743583;1660;7;;;"INSERT INTO dados_estado_sp VALUES('2022-7-4', 5743583, 1660, 7);"
05/07/2022;2022-7-5;5754078;10495;136;;;"INSERT INTO dados_estado_sp VALUES('2022-7-5', 5754078, 10495, 136);"
06/07/2022;2022-7-6;5765003;10925;98;;;"INSERT INTO dados_estado_sp VALUES('2022-7-6', 5765003, 10925, 98);"
07/07/2022;2022-7-7;5775223;10220;89;;;"INSERT INTO dados_estado_sp VALUES('2022-7-7', 5775223, 10220, 89);"
08/07/2022;2022-7-8;5784777;9554;83;;;"INSERT INTO dados_estado_sp VALUES('2022-7-8', 5784777, 9554, 83);"
09/07/2022;2022-7-9;5794001;9224;84;;;"INSERT INTO dados_estado_sp VALUES('2022-7-9', 5794001, 9224, 84);"
10/07/2022;2022-7-10;5797625;3624;7;;;"INSERT INTO dados_estado_sp VALUES('2022-7-10', 5797625, 3624, 7);"
11/07/2022;2022-7-11;5798700;1075;2;;;"INSERT INTO dados_estado_sp VALUES('2022-7-11', 5798700, 1075, 2);"
12/07/2022;2022-7-12;5808459;9759;124;;;"INSERT INTO dados_estado_sp VALUES('2022-7-12', 5808459, 9759, 124);"
13/07/2022;2022-7-13;5817223;8764;82;;;"INSERT INTO dados_estado_sp VALUES('2022-7-13', 5817223, 8764, 82);"
14/07/2022;2022-7-14;5825833;8610;74;;;"INSERT INTO dados_estado_sp VALUES('2022-7-14', 5825833, 8610, 74);"
15/07/2022;2022-7-15;5833620;7787;108;;;"INSERT INTO dados_estado_sp VALUES('2022-7-15', 5833620, 7787, 108);"
16/07/2022;2022-7-16;5841003;7383;88;;;"INSERT INTO dados_estado_sp VALUES('2022-7-16', 5841003, 7383, 88);"
17/07/2022;2022-7-17;5842570;1567;10;;;"INSERT INTO dados_estado_sp VALUES('2022-7-17', 5842570, 1567, 10);"
18/07/2022;2022-7-18;5843458;888;17;;;"INSERT INTO dados_estado_sp VALUES('2022-7-18', 5843458, 888, 17);"
19/07/2022;2022-7-19;5852960;9502;111;;;"INSERT INTO dados_estado_sp VALUES('2022-7-19', 5852960, 9502, 111);"
20/07/2022;2022-7-20;5861263;8303;92;;;"INSERT INTO dados_estado_sp VALUES('2022-7-20', 5861263, 8303, 92);"
21/07/2022;2022-7-21;5867871;6608;87;;;"INSERT INTO dados_estado_sp VALUES('2022-7-21', 5867871, 6608, 87);"
22/07/2022;2022-7-22;5874616;6745;95;;;"INSERT INTO dados_estado_sp VALUES('2022-7-22', 5874616, 6745, 95);"
23/07/2022;2022-7-23;5880733;6117;77;;;"INSERT INTO dados_estado_sp VALUES('2022-7-23', 5880733, 6117, 77);"
24/07/2022;2022-7-24;5882959;2226;8;;;"INSERT INTO dados_estado_sp VALUES('2022-7-24', 5882959, 2226, 8);"
25/07/2022;2022-7-25;5883611;652;11;;;"INSERT INTO dados_estado_sp VALUES('2022-7-25', 5883611, 652, 11);"
26/07/2022;2022-7-26;5890763;7152;99;;;"INSERT INTO dados_estado_sp VALUES('2022-7-26', 5890763, 7152, 99);"
27/07/2022;2022-7-27;5897859;7096;73;;;"INSERT INTO dados_estado_sp VALUES('2022-7-27', 5897859, 7096, 73);"
28/07/2022;2022-7-28;5904845;6986;89;;;"INSERT INTO dados_estado_sp VALUES('2022-7-28', 5904845, 6986, 89);"
29/07/2022;2022-7-29;5911552;6707;71;;;"INSERT INTO dados_estado_sp VALUES('2022-7-29', 5911552, 6707, 71);"
30/07/2022;2022-7-30;5917268;5716;48;;;"INSERT INTO dados_estado_sp VALUES('2022-7-30', 5917268, 5716, 48);"
31/07/2022;2022-7-31;5919446;2178;9;;;"INSERT INTO dados_estado_sp VALUES('2022-7-31', 5919446, 2178, 9);"
01/08/2022;2022-8-1;5920259;813;3;;;"INSERT INTO dados_estado_sp VALUES('2022-8-1', 5920259, 813, 3);"
02/08/2022;2022-8-2;5927119;6860;89;;;"INSERT INTO dados_estado_sp VALUES('2022-8-2', 5927119, 6860, 89);"
03/08/2022;2022-8-3;5933089;5970;66;;;"INSERT INTO dados_estado_sp VALUES('2022-8-3', 5933089, 5970, 66);"
04/08/2022;2022-8-4;5938736;5647;58;;;"INSERT INTO dados_estado_sp VALUES('2022-8-4', 5938736, 5647, 58);"
05/08/2022;2022-8-5;5944141;5405;77;;;"INSERT INTO dados_estado_sp VALUES('2022-8-5', 5944141, 5405, 77);"
06/08/2022;2022-8-6;5948320;4179;79;;;"INSERT INTO dados_estado_sp VALUES('2022-8-6', 5948320, 4179, 79);"
07/08/2022;2022-8-7;5949473;1153;22;;;"INSERT INTO dados_estado_sp VALUES('2022-8-7', 5949473, 1153, 22);"
08/08/2022;2022-8-8;5950313;840;8;;;"INSERT INTO dados_estado_sp VALUES('2022-8-8', 5950313, 840, 8);"
09/08/2022;2022-8-9;5955410;5097;72;;;"INSERT INTO dados_estado_sp VALUES('2022-8-9', 5955410, 5097, 72);"
10/08/2022;2022-8-10;5960782;5372;66;;;"INSERT INTO dados_estado_sp VALUES('2022-8-10', 5960782, 5372, 66);"
11/08/2022;2022-8-11;5965286;4504;39;;;"INSERT INTO dados_estado_sp VALUES('2022-8-11', 5965286, 4504, 39);"
12/08/2022;2022-8-12;5968917;3631;44;;;"INSERT INTO dados_estado_sp VALUES('2022-8-12', 5968917, 3631, 44);"
13/08/2022;2022-8-13;5973090;4173;71;;;"INSERT INTO dados_estado_sp VALUES('2022-8-13', 5973090, 4173, 71);"
14/08/2022;2022-8-14;5973904;814;14;;;"INSERT INTO dados_estado_sp VALUES('2022-8-14', 5973904, 814, 14);"
15/08/2022;2022-8-15;5974191;287;16;;;"INSERT INTO dados_estado_sp VALUES('2022-8-15', 5974191, 287, 16);"
16/08/2022;2022-8-16;5979460;5269;53;;;"INSERT INTO dados_estado_sp VALUES('2022-8-16', 5979460, 5269, 53);"
17/08/2022;2022-8-17;5984410;4950;70;;;"INSERT INTO dados_estado_sp VALUES('2022-8-17', 5984410, 4950, 70);"
18/08/2022;2022-8-18;5989405;4995;48;;;"INSERT INTO dados_estado_sp VALUES('2022-8-18', 5989405, 4995, 48);"
19/08/2022;2022-8-19;5993376;3971;33;;;"INSERT INTO dados_estado_sp VALUES('2022-8-19', 5993376, 3971, 33);"
20/08/2022;2022-8-20;5997822;4446;46;;;"INSERT INTO dados_estado_sp VALUES('2022-8-20', 5997822, 4446, 46);"
21/08/2022;2022-8-21;5999264;1442;2;;;"INSERT INTO dados_estado_sp VALUES('2022-8-21', 5999264, 1442, 2);"
22/08/2022;2022-8-22;5999806;542;3;;;"INSERT INTO dados_estado_sp VALUES('2022-8-22', 5999806, 542, 3);"
23/08/2022;2022-8-23;6004283;4477;56;;;"INSERT INTO dados_estado_sp VALUES('2022-8-23', 6004283, 4477, 56);"
24/08/2022;2022-8-24;6008751;4468;16;;;"INSERT INTO dados_estado_sp VALUES('2022-8-24', 6008751, 4468, 16);"
25/08/2022;2022-8-25;6013105;4354;24;;;"INSERT INTO dados_estado_sp VALUES('2022-8-25', 6013105, 4354, 24);"
26/08/2022;2022-8-26;6016839;3734;28;;;"INSERT INTO dados_estado_sp VALUES('2022-8-26', 6016839, 3734, 28);"
27/08/2022;2022-8-27;6020485;3646;21;;;"INSERT INTO dados_estado_sp VALUES('2022-8-27', 6020485, 3646, 21);"
28/08/2022;2022-8-28;6021118;633;5;;;"INSERT INTO dados_estado_sp VALUES('2022-8-28', 6021118, 633, 5);"
29/08/2022;2022-8-29;6021735;617;6;;;"INSERT INTO dados_estado_sp VALUES('2022-8-29', 6021735, 617, 6);"
30/08/2022;2022-8-30;6026158;4423;44;;;"INSERT INTO dados_estado_sp VALUES('2022-8-30', 6026158, 4423, 44);"
31/08/2022;2022-8-31;6030546;4388;36;;;"INSERT INTO dados_estado_sp VALUES('2022-8-31', 6030546, 4388, 36);"
01/09/2022;2022-9-1;6033960;3414;44;;;"INSERT INTO dados_estado_sp VALUES('2022-9-1', 6033960, 3414, 44);"
02/09/2022;2022-9-2;6037128;3168;35;;;"INSERT INTO dados_estado_sp VALUES('2022-9-2', 6037128, 3168, 35);"
03/09/2022;2022-9-3;6039943;2815;33;;;"INSERT INTO dados_estado_sp VALUES('2022-9-3', 6039943, 2815, 33);"
04/09/2022;2022-9-4;6040654;711;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-4', 6040654, 711, 0);"
05/09/2022;2022-9-5;6041109;455;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-5', 6041109, 455, 0);"
06/09/2022;2022-9-6;6045123;4014;21;;;"INSERT INTO dados_estado_sp VALUES('2022-9-6', 6045123, 4014, 21);"
07/09/2022;2022-9-7;6048231;3108;10;;;"INSERT INTO dados_estado_sp VALUES('2022-9-7', 6048231, 3108, 10);"
08/09/2022;2022-9-8;6048691;460;2;;;"INSERT INTO dados_estado_sp VALUES('2022-9-8', 6048691, 460, 2);"
09/09/2022;2022-9-9;6051911;3220;21;;;"INSERT INTO dados_estado_sp VALUES('2022-9-9', 6051911, 3220, 21);"
10/09/2022;2022-9-10;6055094;3183;19;;;"INSERT INTO dados_estado_sp VALUES('2022-9-10', 6055094, 3183, 19);"
11/09/2022;2022-9-11;6055708;614;1;;;"INSERT INTO dados_estado_sp VALUES('2022-9-11', 6055708, 614, 1);"
12/09/2022;2022-9-12;6056142;434;3;;;"INSERT INTO dados_estado_sp VALUES('2022-9-12', 6056142, 434, 3);"
13/09/2022;2022-9-13;6059011;2869;29;;;"INSERT INTO dados_estado_sp VALUES('2022-9-13', 6059011, 2869, 29);"
14/09/2022;2022-9-14;6062958;3947;26;;;"INSERT INTO dados_estado_sp VALUES('2022-9-14', 6062958, 3947, 26);"
15/09/2022;2022-9-15;6065920;2962;16;;;"INSERT INTO dados_estado_sp VALUES('2022-9-15', 6065920, 2962, 16);"
16/09/2022;2022-9-16;6068932;3012;42;;;"INSERT INTO dados_estado_sp VALUES('2022-9-16', 6068932, 3012, 42);"
17/09/2022;2022-9-17;6070983;2051;31;;;"INSERT INTO dados_estado_sp VALUES('2022-9-17', 6070983, 2051, 31);"
18/09/2022;2022-9-18;6071578;595;1;;;"INSERT INTO dados_estado_sp VALUES('2022-9-18', 6071578, 595, 1);"
19/09/2022;2022-9-19;6072244;666;2;;;"INSERT INTO dados_estado_sp VALUES('2022-9-19', 6072244, 666, 2);"
20/09/2022;2022-9-20;6074855;2611;19;;;"INSERT INTO dados_estado_sp VALUES('2022-9-20', 6074855, 2611, 19);"
21/09/2022;2022-9-21;6076896;2041;21;;;"INSERT INTO dados_estado_sp VALUES('2022-9-21', 6076896, 2041, 21);"
22/09/2022;2022-9-22;6079235;2339;32;;;"INSERT INTO dados_estado_sp VALUES('2022-9-22', 6079235, 2339, 32);"
23/09/2022;2022-9-23;6081683;2448;26;;;"INSERT INTO dados_estado_sp VALUES('2022-9-23', 6081683, 2448, 26);"
24/09/2022;2022-9-24;6084326;2643;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-24', 6084326, 2643, 0);"
25/09/2022;2022-9-25;6084604;278;10;;;"INSERT INTO dados_estado_sp VALUES('2022-9-25', 6084604, 278, 10);"
26/09/2022;2022-9-26;6084812;208;1;;;"INSERT INTO dados_estado_sp VALUES('2022-9-26', 6084812, 208, 1);"
27/09/2022;2022-9-27;6087468;2656;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-27', 6087468, 2656, 0);"
28/09/2022;2022-9-28;6089888;2420;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-28', 6089888, 2420, 0);"
29/09/2022;2022-9-29;6092896;3008;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-29', 6092896, 3008, 0);"
30/09/2022;2022-9-30;6096112;3216;0;;;"INSERT INTO dados_estado_sp VALUES('2022-9-30', 6096112, 3216, 0);"
01/10/2022;2022-10-1;6099193;3081;191;;;"INSERT INTO dados_estado_sp VALUES('2022-10-1', 6099193, 3081, 191);"
02/10/2022;2022-10-2;6099539;346;59;;;"INSERT INTO dados_estado_sp VALUES('2022-10-2', 6099539, 346, 59);"
03/10/2022;2022-10-3;6099661;122;2;;;"INSERT INTO dados_estado_sp VALUES('2022-10-3', 6099661, 122, 2);"
04/10/2022;2022-10-4;6102630;2969;57;;;"INSERT INTO dados_estado_sp VALUES('2022-10-4', 6102630, 2969, 57);"
05/10/2022;2022-10-5;6105805;3175;63;;;"INSERT INTO dados_estado_sp VALUES('2022-10-5', 6105805, 3175, 63);"
06/10/2022;2022-10-6;6108335;2530;73;;;"INSERT INTO dados_estado_sp VALUES('2022-10-6', 6108335, 2530, 73);"
07/10/2022;2022-10-7;6110305;1970;43;;;"INSERT INTO dados_estado_sp VALUES('2022-10-7', 6110305, 1970, 43);"
08/10/2022;2022-10-8;6112706;2401;22;;;"INSERT INTO dados_estado_sp VALUES('2022-10-8', 6112706, 2401, 22);"
09/10/2022;2022-10-9;6112986;280;7;;;"INSERT INTO dados_estado_sp VALUES('2022-10-9', 6112986, 280, 7);"
10/10/2022;2022-10-10;6113201;215;2;;;"INSERT INTO dados_estado_sp VALUES('2022-10-10', 6113201, 215, 2);"
11/10/2022;2022-10-11;6115707;2506;29;;;"INSERT INTO dados_estado_sp VALUES('2022-10-11', 6115707, 2506, 29);"
12/10/2022;2022-10-12;6118349;2642;50;;;"INSERT INTO dados_estado_sp VALUES('2022-10-12', 6118349, 2642, 50);"
13/10/2022;2022-10-13;6118357;8;20;;;"INSERT INTO dados_estado_sp VALUES('2022-10-13', 6118357, 8, 20);"
14/10/2022;2022-10-14;6120384;2027;30;;;"INSERT INTO dados_estado_sp VALUES('2022-10-14', 6120384, 2027, 30);"
15/10/2022;2022-10-15;6122233;1849;0;;;"INSERT INTO dados_estado_sp VALUES('2022-10-15', 6122233, 1849, 0);"
16/10/2022;2022-10-16;6122233;0;0;;;"INSERT INTO dados_estado_sp VALUES('2022-10-16', 6122233, 0, 0);"
17/10/2022;2022-10-17;6122754;521;35;;;"INSERT INTO dados_estado_sp VALUES('2022-10-17', 6122754, 521, 35);"
18/10/2022;2022-10-18;6124591;1837;47;;;"INSERT INTO dados_estado_sp VALUES('2022-10-18', 6124591, 1837, 47);"
19/10/2022;2022-10-19;6126367;1776;37;;;"INSERT INTO dados_estado_sp VALUES('2022-10-19', 6126367, 1776, 37);"
20/10/2022;2022-10-20;6126367;0;0;;;"INSERT INTO dados_estado_sp VALUES('2022-10-20', 6126367, 0, 0);"
21/10/2022;2022-10-21;6126367;0;0;;;"INSERT INTO dados_estado_sp VALUES('2022-10-21', 6126367, 0, 0);"
22/10/2022;2022-10-22;6131859;5492;49;;;"INSERT INTO dados_estado_sp VALUES('2022-10-22', 6131859, 5492, 49);"
23/10/2022;2022-10-23;6132040;181;9;;;"INSERT INTO dados_estado_sp VALUES('2022-10-23', 6132040, 181, 9);"
24/10/2022;2022-10-24;6132167;127;5;;;"INSERT INTO dados_estado_sp VALUES('2022-10-24', 6132167, 127, 5);"
25/10/2022;2022-10-25;6134532;2365;17;;;"INSERT INTO dados_estado_sp VALUES('2022-10-25', 6134532, 2365, 17);"
26/10/2022;2022-10-26;6137710;3178;28;;;"INSERT INTO dados_estado_sp VALUES('2022-10-26', 6137710, 3178, 28);"
27/10/2022;2022-10-27;6140622;2912;25;;;"INSERT INTO dados_estado_sp VALUES('2022-10-27', 6140622, 2912, 25);"
28/10/2022;2022-10-28;6142723;2101;37;;;"INSERT INTO dados_estado_sp VALUES('2022-10-28', 6142723, 2101, 37);"
29/10/2022;2022-10-29;6143284;561;11;;;"INSERT INTO dados_estado_sp VALUES('2022-10-29', 6143284, 561, 11);"
30/10/2022;2022-10-30;6143450;166;1;;;"INSERT INTO dados_estado_sp VALUES('2022-10-30', 6143450, 166, 1);"
31/10/2022;2022-10-31;6143549;99;1;;;"INSERT INTO dados_estado_sp VALUES('2022-10-31', 6143549, 99, 1);"
01/11/2022;2022-11-1;6145825;2276;20;;;"INSERT INTO dados_estado_sp VALUES('2022-11-1', 6145825, 2276, 20);"
02/11/2022;2022-11-2;6148412;2587;24;;;"INSERT INTO dados_estado_sp VALUES('2022-11-2', 6148412, 2587, 24);"
03/11/2022;2022-11-3;6148633;221;4;;;"INSERT INTO dados_estado_sp VALUES('2022-11-3', 6148633, 221, 4);"
04/11/2022;2022-11-4;6149046;413;38;;;"INSERT INTO dados_estado_sp VALUES('2022-11-4', 6149046, 413, 38);"
05/11/2022;2022-11-5;6149503;457;25;;;"INSERT INTO dados_estado_sp VALUES('2022-11-5', 6149503, 457, 25);"
06/11/2022;2022-11-6;6149526;23;4;;;"INSERT INTO dados_estado_sp VALUES('2022-11-6', 6149526, 23, 4);"
07/11/2022;2022-11-7;6149751;225;4;;;"INSERT INTO dados_estado_sp VALUES('2022-11-7', 6149751, 225, 4);"
08/11/2022;2022-11-8;6152212;2461;58;;;"INSERT INTO dados_estado_sp VALUES('2022-11-8', 6152212, 2461, 58);"
09/11/2022;2022-11-9;6155013;2801;56;;;"INSERT INTO dados_estado_sp VALUES('2022-11-9', 6155013, 2801, 56);"
10/11/2022;2022-11-10;6157150;2137;17;;;"INSERT INTO dados_estado_sp VALUES('2022-11-10', 6157150, 2137, 17);"
11/11/2022;2022-11-11;6160930;3780;21;;;"INSERT INTO dados_estado_sp VALUES('2022-11-11', 6160930, 3780, 21);"
12/11/2022;2022-11-12;6162777;1847;25;;;"INSERT INTO dados_estado_sp VALUES('2022-11-12', 6162777, 1847, 25);"
13/11/2022;2022-11-13;6163041;264;0;;;"INSERT INTO dados_estado_sp VALUES('2022-11-13', 6163041, 264, 0);"
14/11/2022;2022-11-14;6163190;149;1;;;"INSERT INTO dados_estado_sp VALUES('2022-11-14', 6163190, 149, 1);"
15/11/2022;2022-11-15;6163550;360;12;;;"INSERT INTO dados_estado_sp VALUES('2022-11-15', 6163550, 360, 12);"
16/11/2022;2022-11-16;6163619;69;12;;;"INSERT INTO dados_estado_sp VALUES('2022-11-16', 6163619, 69, 12);"
17/11/2022;2022-11-17;6167559;3940;37;;;"INSERT INTO dados_estado_sp VALUES('2022-11-17', 6167559, 3940, 37);"
18/11/2022;2022-11-18;6170605;3046;29;;;"INSERT INTO dados_estado_sp VALUES('2022-11-18', 6170605, 3046, 29);"
19/11/2022;2022-11-19;6173439;2834;25;;;"INSERT INTO dados_estado_sp VALUES('2022-11-19', 6173439, 2834, 25);"
20/11/2022;2022-11-20;6174162;723;0;;;"INSERT INTO dados_estado_sp VALUES('2022-11-20', 6174162, 723, 0);"
21/11/2022;2022-11-21;6174201;39;26;;;"INSERT INTO dados_estado_sp VALUES('2022-11-21', 6174201, 39, 26);"
22/11/2022;2022-11-22;6174756;555;45;;;"INSERT INTO dados_estado_sp VALUES('2022-11-22', 6174756, 555, 45);"
23/11/2022;2022-11-23;6177577;2821;37;;;"INSERT INTO dados_estado_sp VALUES('2022-11-23', 6177577, 2821, 37);"
24/11/2022;2022-11-24;6182046;4469;28;;;"INSERT INTO dados_estado_sp VALUES('2022-11-24', 6182046, 4469, 28);"
25/11/2022;2022-11-25;6185851;3805;31;;;"INSERT INTO dados_estado_sp VALUES('2022-11-25', 6185851, 3805, 31);"
26/11/2022;2022-11-26;6189988;4137;27;;;"INSERT INTO dados_estado_sp VALUES('2022-11-26', 6189988, 4137, 27);"
27/11/2022;2022-11-27;6190033;45;2;;;"INSERT INTO dados_estado_sp VALUES('2022-11-27', 6190033, 45, 2);"
28/11/2022;2022-11-28;6190045;12;3;;;"INSERT INTO dados_estado_sp VALUES('2022-11-28', 6190045, 12, 3);"
29/11/2022;2022-11-29;6190288;243;34;;;"INSERT INTO dados_estado_sp VALUES('2022-11-29', 6190288, 243, 34);"
30/11/2022;2022-11-30;6190519;231;50;;;"INSERT INTO dados_estado_sp VALUES('2022-11-30', 6190519, 231, 50);"
01/12/2022;2022-12-1;6192819;2300;49;;;"INSERT INTO dados_estado_sp VALUES('2022-12-1', 6192819, 2300, 49);"
02/12/2022;2022-12-2;6197738;4919;58;;;"INSERT INTO dados_estado_sp VALUES('2022-12-2', 6197738, 4919, 58);"
03/12/2022;2022-12-3;6202864;5126;54;;;"INSERT INTO dados_estado_sp VALUES('2022-12-3', 6202864, 5126, 54);"
04/12/2022;2022-12-4;6203952;1088;2;;;"INSERT INTO dados_estado_sp VALUES('2022-12-4', 6203952, 1088, 2);"
05/12/2022;2022-12-5;6204502;550;5;;;"INSERT INTO dados_estado_sp VALUES('2022-12-5', 6204502, 550, 5);"
06/12/2022;2022-12-6;6209209;4707;48;;;"INSERT INTO dados_estado_sp VALUES('2022-12-6', 6209209, 4707, 48);"
07/12/2022;2022-12-7;6215290;6081;39;;;"INSERT INTO dados_estado_sp VALUES('2022-12-7', 6215290, 6081, 39);"
08/12/2022;2022-12-8;6221071;5781;59;;;"INSERT INTO dados_estado_sp VALUES('2022-12-8', 6221071, 5781, 59);"
09/12/2022;2022-12-9;6226103;5032;39;;;"INSERT INTO dados_estado_sp VALUES('2022-12-9', 6226103, 5032, 39);"
10/12/2022;2022-12-10;6228454;2351;26;;;"INSERT INTO dados_estado_sp VALUES('2022-12-10', 6228454, 2351, 26);"
11/12/2022;2022-12-11;6229656;1202;2;;;"INSERT INTO dados_estado_sp VALUES('2022-12-11', 6229656, 1202, 2);"
12/12/2022;2022-12-12;6230070;414;1;;;"INSERT INTO dados_estado_sp VALUES('2022-12-12', 6230070, 414, 1);"
13/12/2022;2022-12-13;6236690;6620;0;;;"INSERT INTO dados_estado_sp VALUES('2022-12-13', 6236690, 6620, 0);"
14/12/2022;2022-12-14;6241703;5013;138;;;"INSERT INTO dados_estado_sp VALUES('2022-12-14', 6241703, 5013, 138);"
15/12/2022;2022-12-15;6247608;5905;55;;;"INSERT INTO dados_estado_sp VALUES('2022-12-15', 6247608, 5905, 55);"
16/12/2022;2022-12-16;6255162;7554;52;;;"INSERT INTO dados_estado_sp VALUES('2022-12-16', 6255162, 7554, 52);"
17/12/2022;2022-12-17;6260732;5570;0;;;"INSERT INTO dados_estado_sp VALUES('2022-12-17', 6260732, 5570, 0);"
18/12/2022;2022-12-18;6262091;1359;0;;;"INSERT INTO dados_estado_sp VALUES('2022-12-18', 6262091, 1359, 0);"
19/12/2022;2022-12-19;6262584;493;50;;;"INSERT INTO dados_estado_sp VALUES('2022-12-19', 6262584, 493, 50);"
20/12/2022;2022-12-20;6269639;7055;56;;;"INSERT INTO dados_estado_sp VALUES('2022-12-20', 6269639, 7055, 56);"
21/12/2022;2022-12-21;6276621;6982;89;;;"INSERT INTO dados_estado_sp VALUES('2022-12-21', 6276621, 6982, 89);"
22/12/2022;2022-12-22;6283309;6688;49;;;"INSERT INTO dados_estado_sp VALUES('2022-12-22', 6283309, 6688, 49);"
23/12/2022;2022-12-23;6289137;5828;52;;;"INSERT INTO dados_estado_sp VALUES('2022-12-23', 6289137, 5828, 52);"
24/12/2022;2022-12-24;6293070;3933;32;;;"INSERT INTO dados_estado_sp VALUES('2022-12-24', 6293070, 3933, 32);"
25/12/2022;2022-12-25;6293351;281;9;;;"INSERT INTO dados_estado_sp VALUES('2022-12-25', 6293351, 281, 9);"
26/12/2022;2022-12-26;6293494;143;0;;;"INSERT INTO dados_estado_sp VALUES('2022-12-26', 6293494, 143, 0);"
27/12/2022;2022-12-27;6297799;4305;0;;;"INSERT INTO dados_estado_sp VALUES('2022-12-27', 6297799, 4305, 0);"
28/12/2022;2022-12-28;6303911;6112;118;;;"INSERT INTO dados_estado_sp VALUES('2022-12-28', 6303911, 6112, 118);"
29/12/2022;2022-12-29;6310364;6453;42;;;"INSERT INTO dados_estado_sp VALUES('2022-12-29', 6310364, 6453, 42);"
30/12/2022;2022-12-30;6315333;4969;38;;;"INSERT INTO dados_estado_sp VALUES('2022-12-30', 6315333, 4969, 38);"
31/12/2022;2022-12-31;6317252;1919;24;;;"INSERT INTO dados_estado_sp VALUES('2022-12-31', 6317252, 1919, 24);"
01/01/2023;2023-1-1;6317252;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-1', 6317252, 0, 0);"
02/01/2023;2023-1-2;6317683;431;4;;;"INSERT INTO dados_estado_sp VALUES('2023-1-2', 6317683, 431, 4);"
03/01/2023;2023-1-3;6321788;4105;48;;;"INSERT INTO dados_estado_sp VALUES('2023-1-3', 6321788, 4105, 48);"
04/01/2023;2023-1-4;6327470;5682;85;;;"INSERT INTO dados_estado_sp VALUES('2023-1-4', 6327470, 5682, 85);"
05/01/2023;2023-1-5;6333749;6279;43;;;"INSERT INTO dados_estado_sp VALUES('2023-1-5', 6333749, 6279, 43);"
06/01/2023;2023-1-6;6339283;5534;78;;;"INSERT INTO dados_estado_sp VALUES('2023-1-6', 6339283, 5534, 78);"
07/01/2023;2023-1-7;6344329;5046;45;;;"INSERT INTO dados_estado_sp VALUES('2023-1-7', 6344329, 5046, 45);"
08/01/2023;2023-1-8;6345649;1320;2;;;"INSERT INTO dados_estado_sp VALUES('2023-1-8', 6345649, 1320, 2);"
09/01/2023;2023-1-9;6346096;447;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-9', 6346096, 447, 0);"
10/01/2023;2023-1-10;6352526;6430;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-10', 6352526, 6430, 0);"
11/01/2023;2023-1-11;6357566;5040;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-11', 6357566, 5040, 0);"
